frequency_hz,phase_deg,magnitude_ohm
8773551.81818,-54.5084464174,242.349691986
8776582.06061,-56.005373464,238.44482231
8779612.30303,-57.2495269294,233.836051665
8782642.54545,-58.6047030953,228.762371512
8785672.78788,-59.6710464131,224.040226551
8788703.0303,-60.6887125445,218.144822476
8791733.27273,-61.1493440551,212.242386325
8794763.51515,-61.820736405,206.159143642
8797793.75758,-62.1382373354,199.872886006
8800824,-62.2779286692,194.397186417
8803854.24242,-62.3521037033,188.845416071
8806884.48485,-62.2206517191,183.157536823
8809914.72727,-61.9333969961,178.164193572
8812944.9697,-61.4356934122,173.239502988
8815975.21212,-60.8330904411,168.469082404
8819005.45455,-60.1164750851,164.203372504
8822035.69697,-59.2008673867,159.57275878
8825065.93939,-58.0966061731,155.700347645
8828096.18182,-56.9347852499,151.531618537
8831126.42424,-55.5661664591,148.417842249
8834156.66667,-54.0658736333,145.360947209
8837186.90909,-52.3912211808,142.680627087
8840217.15151,-50.762234935,140.044921874
8843247.39394,-48.726385929,138.22702633
8846277.63636,-46.7872142685,137.010605486
8849307.87879,-44.5573230998,135.998804679
8852338.12121,-42.3580192773,134.877121619
8855368.36364,-40.01646831,135.180197996
8858398.60606,-37.599015494,135.463090094
8861428.84849,-35.2015533808,136.221974863
8864459.09091,-32.7042763436,138.071667302
8867489.33333,-30.3906460306,140.301126957
8870519.57576,-28.0254380706,143.715073564
8873549.81818,-25.6672384481,147.336659382
8876580.06061,-23.452115138,152.248962875
8879610.30303,-21.4328539933,157.523797137
8882640.54545,-19.600988629,163.927061197
8885670.78788,-18.0012001631,171.431250363
8888701.0303,-16.7106456926,180.362221984
8891731.27273,-15.6639112454,189.398603099
8894761.51515,-15.0381630672,199.810275945
8897791.75758,-14.6464313432,210.833135205
8900822,-14.5675149267,223.774828342
8903852.24242,-14.8677833655,235.487024249
8906882.48485,-15.5476346366,249.124852236
8909912.72727,-16.5196868219,262.557384653
8912942.9697,-17.9644150229,276.298624354
8915973.21212,-19.5861805603,288.552614304
8919003.45455,-21.5008888973,302.336050366
8922033.69697,-23.6509357478,313.599479931
8925063.93939,-26.0532137844,324.80574039
8928094.18182,-28.5634994106,334.281029003
8931124.42424,-31.0864676067,342.239781185
8934154.66667,-33.7086927403,347.279231809
8937184.90909,-36.3456269011,351.409012233
8940215.15151,-39.0027130747,352.875947265
8943245.39394,-41.3807434206,354.833884212
8946275.63636,-43.8169696346,355.479668384
8949305.87879,-46.1223452249,353.437908473
8952336.12121,-48.1887741061,350.268170009
8955366.36364,-50.2451390173,346.875213978
8958396.60606,-51.8782000575,343.347376964
8961426.84849,-53.8272408173,338.154414661
8964457.09091,-55.3624441994,333.253881995
8967487.33333,-56.8658827654,327.042740454
8970517.57576,-58.1184341562,321.707066111
8973547.81818,-59.2818477117,316.182157749
8976578.06061,-60.2684893994,310.51900326
8979608.30303,-61.4654003324,305.397453992
8982638.54545,-62.2019166544,299.222665186
8985668.78788,-62.9873537077,294.325282172
8988699.0303,-63.7730685323,288.092065684
8991729.27273,-64.3305948325,283.457393122
8994759.51515,-64.7962836078,280.16013204
8997789.75758,-65.2080728711,274.539196426
9000820,-65.6342121766,270.47369486
9003850.24242,-65.8853219591,265.816585968
9006880.48485,-66.305517545,261.524963629
9009910.72727,-66.7098058907,257.943626576
9012940.9697,-66.9711028033,254.307576679
9015971.21212,-67.1408513402,250.743697206
9019001.45455,-67.2898607842,246.570423007
9022031.69697,-67.2007542149,242.878523474
9025061.93939,-67.5155793539,239.701532816
9028092.18182,-67.7025056201,237.2680558
9031122.42424,-67.6084687373,233.894387913
9034152.66667,-67.7760018217,231.079372536
9037182.90909,-67.732326394,228.420004269
9040213.15151,-67.8930572532,226.751318151
9043243.39394,-67.6451749916,223.381252751
9046273.63636,-67.6330170135,220.977807796
9049303.87879,-67.5026275523,218.77997968
9052334.12121,-67.6168152345,216.287404151
9055364.36364,-67.2471860341,214.10163763
9058394.60606,-67.3921043026,211.346111692
9061424.84849,-67.4191461473,209.340816816
9064455.09091,-67.3043284422,207.594722068
9067485.33333,-66.9922826976,204.90739521
9070515.57576,-66.8939020011,202.750128137
9073545.81818,-66.5988372491,201.545803281
9076576.06061,-66.4328774181,199.063499182
9079606.30303,-66.1993965838,197.070845072
9082636.54545,-65.8503360659,195.688759288
9085666.78788,-65.5738840983,193.971986632
9088697.0303,-65.1991528817,191.923688249
9091727.27273,-64.9062352857,190.705989009
9094757.51515,-64.6413466109,189.285375564
9097787.75758,-64.2560716392,187.821256027
9100818,-63.9602496057,186.343780948
9103848.24242,-63.5290733873,185.461086262
9106878.48485,-63.2264014353,184.42616827
9109908.72727,-62.7962192043,183.616630385
9112938.9697,-62.4669932763,182.210206013
9115969.21212,-62.1284275984,180.961693845
9118999.45455,-61.7372947709,180.353982915
9122029.69697,-61.2792732393,179.217349442
9125059.93939,-60.8788377711,177.998591092
9128090.18182,-60.4209956912,177.211293396
9131120.42424,-59.8425416964,176.469248947
9134150.66667,-59.229384103,175.391335801
9137180.90909,-58.6281739785,175.12714116
9140211.15151,-57.956071463,174.279737147
9143241.39394,-57.1935728433,174.260939106
9146271.63636,-56.4516314622,174.436303456
9149301.87879,-55.7406159846,175.000068879
9152332.12121,-55.1090011314,176.000768314
9155362.36364,-54.4420715434,177.429608674
9158392.60606,-53.911653702,178.997604447
9161422.84849,-53.524158638,180.667182951
9164453.09091,-53.2827847574,182.827128565
9167483.33333,-53.1888501754,184.690094395
9170513.57576,-53.2707883766,187.141186707
9173543.81818,-53.5875774014,188.633741414
9176574.06061,-53.9260531101,189.998141011
9179604.30303,-54.3035739692,190.673314981
9182634.54545,-54.8321732221,190.91587691
9185664.78788,-55.1776454941,190.817202177
9188695.0303,-55.6782104223,190.015598561
9191725.27273,-56.0217878156,188.856559596
9194755.51515,-56.2601679681,187.141847241
9197785.75758,-56.2574073185,185.418870897
9200816,-56.094435229,183.25444861
9203846.24242,-55.9190523151,181.602162918
9206876.48485,-55.5015455845,180.021563379
9209906.72727,-54.9947637316,178.730426617
9212936.9697,-54.3755816155,177.643505087
9215967.21212,-53.7274498241,176.864486165
9218997.45455,-53.0456286798,176.701613907
9222027.69697,-52.2983772767,176.674942007
9225057.93939,-51.6440440601,177.126944831
9228088.18182,-50.9541132161,177.86667682
9231118.42424,-50.2957008479,179.053249597
9234148.66667,-49.7544991586,180.348888406
9237178.90909,-49.3147487629,181.670425722
9240209.15151,-48.8936896087,183.4832621
9243239.39394,-48.6386517418,184.93590428
9246269.63636,-48.3909063727,186.864463295
9249299.87879,-48.1788263082,188.626997907
9252330.12121,-48.0502537305,190.381009567
9255360.36364,-47.9990789753,192.394397006
9258390.60606,-47.9787584516,193.968715286
9261420.84849,-48.0533352721,195.652009157
9264451.09091,-48.1058435536,197.464165803
9267481.33333,-48.2860669824,198.3235422
9270511.57576,-48.3445260535,200.092055875
9273541.81818,-48.5158063099,201.238356599
9276572.06061,-48.6800751895,202.523349581
9279602.30303,-48.9648997858,203.373813887
9282632.54545,-49.1643965598,204.834081617
9285662.78788,-49.5339383629,205.659907382
9288693.0303,-49.6904563311,206.339932638
9291723.27273,-49.8320074279,207.418055725
9294753.51515,-50.1741769798,207.444341051
9297783.75758,-50.3956243561,208.334517752
9300814,-50.6194003524,208.752819501
9303844.24242,-50.9665975323,209.722216625
9306874.48485,-51.0113034419,209.64285007
9309904.72727,-51.3059984589,209.990662228
9312934.9697,-51.6583602485,210.385381921
9315965.21212,-51.8900887271,210.413612761
9318995.45455,-52.1563557512,210.563724627
9322025.69697,-52.2611544625,210.405027986
9325055.93939,-52.440065971,210.603740744
9328086.18182,-52.8226508249,210.834995596
9331116.42424,-52.9095951064,210.622763572
9334146.66667,-53.0132194563,210.748676874
9337176.90909,-53.0976829581,210.295074814
9340207.15151,-53.3908660767,210.472607184
9343237.39394,-53.4192456451,210.274596419
9346267.63636,-53.6801972135,210.18356943
9349297.87879,-53.7446247218,210.089007084
9352328.12121,-54.0631176988,210.003316738
9355358.36364,-54.0860862858,209.811367883
9358388.60606,-54.2099194947,209.639532797
9361418.84849,-54.5252374808,209.835165882
9364449.09091,-54.4542881375,209.760627857
9367479.33333,-54.6030566162,209.777541608
9370509.57576,-54.823685917,210.031316149
9373539.81818,-54.9630001713,209.236232237
9376570.06061,-55.0737068503,209.311890587
9379600.30303,-55.1268789164,208.90958554
9382630.54545,-55.6149527141,208.387612459
9385660.78788,-55.6721288794,208.805437955
9388691.0303,-55.8534007404,208.771349943
9391721.27273,-55.9040666456,208.766284493
9394751.51515,-56.2219823225,207.70529847
9397781.75758,-56.6687123537,207.826851678
9400812,-56.477795831,206.064560398
9403842.24242,-56.858796555,206.303011937
9406872.48485,-57.0010397938,205.61767136
9409902.72727,-57.0854557128,203.053240609
9412932.9697,-57.428234873,203.676685217
9415963.21212,-57.4414279776,202.492148022
9418993.45455,-57.9883258057,202.929441269
9422023.69697,-57.8491683961,201.001340746
9425053.93939,-57.7750654186,199.578157939
9428084.18182,-58.0091129542,198.615496852
9431114.42424,-58.0646684948,197.349283052
9434144.66667,-58.1943160921,197.056440432
9437174.90909,-58.2647519903,194.934190707
9440205.15151,-57.992931814,193.512518158
9443235.39394,-58.0331969855,192.709956577
9446265.63636,-58.0183964033,191.028233369
9449295.87879,-57.810476863,189.637483903
9452326.12121,-57.635592366,188.300587633
9455356.36364,-57.4561697573,186.692658702
9458386.60606,-57.3058785113,186.052793986
9461416.84849,-56.8441255911,184.957944768
9464447.09091,-57.3697804306,185.162337168
9467477.33333,-56.4956680162,182.565275411
9470507.57576,-56.1958973542,181.666205931
9473537.81818,-55.974275899,179.116365609
9476568.06061,-55.4832995367,179.773573481
9479598.30303,-55.0656748344,178.955531049
9482628.54545,-54.6295498482,176.111383717
9485658.78788,-54.2552523612,176.878407048
9488689.0303,-53.4952458565,175.815313409
9491719.27273,-53.0670565855,174.698613342
9494749.51515,-52.6796332911,174.513273486
9497779.75758,-51.5620308062,175.193550212
9500810,-51.8898387491,174.328428466
9503840.24242,-50.770469224,173.071358753
9506870.48485,-49.6067595653,174.649449515
9509900.72727,-49.9792307238,172.224937379
9512930.9697,-48.4436857658,173.445183863
9515961.21212,-47.5798083617,173.783435617
9518991.45455,-47.0436437187,173.559090005
9522021.69697,-46.0625423267,174.809575287
9525051.93939,-45.4255176294,175.631006406
9528082.18182,-44.3764957076,176.989141881
9531112.42424,-43.6258794996,179.747561128
9534142.66667,-43.0905775585,181.545347078
9537172.90909,-42.466040778,183.634089576
9540203.15151,-41.836892244,186.467154166
9543233.39394,-41.2082932632,191.121078437
9546263.63636,-41.1981941979,191.259095293
9549293.87879,-40.6652107529,195.212365497
9552324.12121,-40.3804917945,197.474938735
9555354.36364,-40.3037460881,200.674586404
9558384.60606,-40.3910975334,204.132493189
9561414.84849,-40.4103155382,206.877400237
9564445.09091,-40.2417179032,209.904945123
9567475.33333,-40.6697627376,212.679524195
9570505.57576,-40.7589214043,216.152850486
9573535.81818,-40.8281271332,218.279519589
9576566.06061,-41.1747223773,219.914589194
9579596.30303,-41.9210834304,221.059130442
9582626.54545,-41.6911929186,225.019286087
9585656.78788,-41.8255296795,225.699088633
9588687.0303,-41.1352467591,227.742596573
9591717.27273,-42.0448027612,229.40618941
9594747.51515,-42.4209025929,232.010172756
9597777.75758,-42.5168656539,235.087290186
9600808,-42.7458688368,236.207250147
9603838.24242,-42.9408682987,237.804308407
9606868.48485,-43.7612352834,240.161353452
9609898.72727,-43.4127601825,242.910547534
9612928.9697,-43.6749475266,243.880982717
9615959.21212,-44.0297792346,246.232350253
9618989.45455,-44.0433666149,249.505920056
9622019.69697,-44.3837870244,252.131935867
9625049.93939,-44.9336646369,255.108298812
9628080.18182,-45.4386542331,258.85433356
9631110.42424,-45.990712155,259.60409801
9634140.66667,-46.5346969098,263.09624216
9637170.90909,-47.1644387831,266.321551973
9640201.15151,-48.0823428088,266.312599759
9643231.39394,-48.7650664965,267.896919636
9646261.63636,-49.6289503067,267.818659759
9649291.87879,-49.9567088504,270.345878481
9652322.12121,-50.5195536418,271.980414408
9655352.36364,-51.4431492141,272.25162454
9658382.60606,-52.1767699257,270.333720567
9661412.84849,-52.1787933755,270.81312658
9664443.09091,-53.1693114209,271.183649771
9667473.33333,-53.8894897151,270.325539812
9670503.57576,-54.1826408775,271.019565239
9673533.81818,-54.8038000913,270.598094621
9676564.06061,-55.2743664899,270.598638613
9679594.30303,-55.9921425799,269.052417617
9682624.54545,-56.0478304762,269.590830494
9685654.78788,-56.7378925854,270.127752261
9688685.0303,-57.0888189061,269.595596085
9691715.27273,-57.5394545836,269.220343705
9694745.51515,-58.1719337126,269.195582812
9697775.75758,-58.485721539,268.299434926
9700806,-58.9251519702,268.783579388
9703836.24242,-59.5480829732,268.851980024
9706866.48485,-59.6130737394,267.740297908
9709896.72727,-60.3034681937,267.236094264
9712926.9697,-60.9609261114,266.493490143
9715957.21212,-61.3375809876,266.514551694
9718987.45455,-61.8565667076,265.508687884
9722017.69697,-62.2316222294,265.448372693
9725047.93939,-62.8597365011,263.063149816
9728078.18182,-63.1992925176,262.244204746
9731108.42424,-63.5743327633,261.354204332
9734138.66667,-63.9301374362,259.163329569
9737168.90909,-64.4049950804,258.389862259
9740199.15151,-64.9670280318,256.026464282
9743229.39394,-65.1811676732,254.630881047
9746259.63636,-65.5424584784,253.373321048
9749289.87879,-65.9359150086,250.924703271
9752320.12121,-66.0641999232,249.881856971
9755350.36364,-66.2587523805,248.433428914
9758380.60606,-66.5162563882,246.67460435
9761410.84849,-66.6194824801,244.863006664
9764441.09091,-66.7869229167,243.315616499
9767471.33333,-66.9587787141,241.918895925
9770501.57576,-66.9591281702,240.282337701
9773531.81818,-67.0607943566,238.821372256
9776562.06061,-67.2254663171,236.671697748
9779592.30303,-67.1764855402,236.11585872
9782622.54545,-66.9349571504,234.062958894
9785652.78788,-67.0387624647,233.283952589
9788683.0303,-67.0906653105,232.328968496
9791713.27273,-67.1761469181,232.13900934
9794743.51515,-67.0428493029,230.868728038
9797773.75758,-67.0075468715,229.479754059
9800804,-66.7934603267,228.689976677
9803834.24242,-66.7483495256,228.485531648
9806864.48485,-66.7819859632,227.562874074
9809894.72727,-66.6553559065,227.711829366
9812924.9697,-66.643082705,228.273708112
9815955.21212,-66.6834124872,227.015757577
9818985.45455,-66.631471425,226.705988956
9822015.69697,-66.525028887,226.746326148
9825045.93939,-66.6357909802,226.282627444
9828076.18182,-66.6888099738,226.162258628
9831106.42424,-66.4926696103,226.132754171
9834136.66667,-66.5703621623,225.435535428
9837166.90909,-66.636876303,225.658573736
9840197.15151,-66.5611048563,226.413914305
9843227.39394,-66.6613928925,226.438545206
9846257.63636,-66.8400865787,226.518243433
9849287.87879,-66.9179533462,226.510711026
9852318.12121,-67.563892412,226.419186022
9855348.36364,-67.4285067882,226.830829433
9858378.60606,-67.7613375341,226.469151125
9861408.84849,-67.6256975467,226.007097255
9864439.09091,-67.9740197332,225.709000707
9867469.33333,-68.0980778128,224.940779265
9870499.57576,-68.379597488,225.342427184
9873529.81818,-68.5815998817,224.470940739
9876560.06061,-68.9093210138,223.569431529
9879590.30303,-68.9569153492,223.729968699
9882620.54545,-69.0577546491,223.081733991
9885650.78788,-69.1255559405,222.988842735
9888681.0303,-69.3517129532,221.925439427
9891711.27273,-69.5988410693,221.010087931
9894741.51515,-69.5775354374,220.124723305
9897771.75758,-69.8019244254,219.764901988
9900802,-69.9258058925,219.338503473
9903832.24242,-70.1164374301,219.102929395
9906862.48485,-70.2079011845,217.858480011
9909892.72727,-70.3284219655,217.290384466
9912922.9697,-70.3109451176,216.979496444
9915953.21212,-70.4537828798,216.201777152
9918983.45455,-70.6198279421,215.622448868
9922013.69697,-70.6979763404,215.033507564
9925043.93939,-70.8224671542,213.922538467
9928074.18182,-70.9491808606,213.980220846
9931104.42424,-71.0082706141,213.37295928
9934134.66667,-71.1698712466,213.12149092
9937164.90909,-71.2600252271,212.23101209
9940195.15151,-71.3799245772,211.490077516
9943225.39394,-71.4658500053,210.971572704
9946255.63636,-71.5896843002,210.558726605
9949285.87879,-71.77916009,209.837739448
9952316.12121,-71.8265365126,209.50147237
9955346.36364,-72.0133177663,209.038242693
9958376.60606,-72.3218699876,208.344564924
9961406.84849,-72.3099405871,207.771556954
9964437.09091,-72.5309223968,207.034925832
9967467.33333,-72.7599164516,206.540965057
9970497.57576,-72.9078426552,205.730465248
9973527.81818,-73.0357998423,204.734408769
9976558.06061,-73.1064257232,203.910939141
9979588.30303,-73.3629082772,202.855276251
9982618.54545,-73.4983986699,201.800977314
9985648.78788,-73.6901287249,200.655851327
9988679.0303,-73.7804766186,199.824508542
9991709.27273,-73.8791629861,198.286952609
9994739.51515,-74.0141863895,197.355466736
9997769.75758,-73.9022556077,196.002567659
10000800,-74.0499067985,194.572654472
10003830.2424,-74.2688891222,193.059592473
10006860.4848,-74.0726345206,191.947571144
10009890.7273,-74.053617927,191.191330714
10012920.9697,-74.1759663391,190.447005417
10015951.2121,-74.0279790993,188.878328108
10018981.4545,-73.9999167277,187.820150506
10022011.697,-74.0817606854,187.20679263
10025041.9394,-73.88499026,185.745396892
10028072.1818,-73.860379005,184.533602515
10031102.4242,-73.7560131288,183.320402128
10034132.6667,-73.7373552608,182.267704103
10037162.9091,-73.6419355982,181.409574063
10040193.1515,-73.5129283504,180.277306347
10043223.3939,-73.4808924967,179.129350601
10046253.6364,-73.2344053641,178.180260255
10049283.8788,-73.002522835,176.90723752
10052314.1212,-73.0035840971,176.017387292
10055344.3636,-72.739882536,175.003729633
10058374.6061,-72.5261956825,174.0202658
10061404.8485,-72.3142115544,172.847067488
10064435.0909,-71.9630421975,172.186079494
10067465.3333,-71.7773047383,171.624538207
10070495.5758,-71.4605831445,170.674735036
10073525.8182,-71.3949292124,169.609969406
10076556.0606,-70.8094325305,169.208997076
10079586.303,-70.4043050902,168.99869445
10082616.5455,-70.2064864239,168.175824055
10085646.7879,-69.6944172245,168.26488625
10088677.0303,-69.3565190718,168.500358117
10091707.2727,-69.0665538786,168.708459267
10094737.5152,-68.7617950427,168.335424502
10097767.7576,-68.6284806986,168.64880622
10100798,-68.3564640647,168.962982176
10103828.2424,-68.2543384814,169.43536011
10106858.4848,-68.1077512396,169.715360071
10109888.7273,-68.0956052563,169.980904658
10112918.9697,-68.1657413918,170.409818158
10115949.2121,-68.1919664109,170.896915377
10118979.4545,-68.3896146441,170.289140382
10122009.697,-68.5230399217,170.120976936
10125039.9394,-68.593966563,169.87040604
10128070.1818,-68.7778925014,169.009233353
10131100.4242,-68.8353693768,168.341575842
10134130.6667,-69.008347953,167.113748455
10137160.9091,-68.895941785,166.204438245
10140191.1515,-68.9185092607,164.822044975
10143221.3939,-68.8048872042,163.680431392
10146251.6364,-68.6152034259,162.356229437
10149281.8788,-68.5112885558,161.457437866
10152312.1212,-68.1184827269,160.207757127
10155342.3636,-67.8892393077,159.12192537
10158372.6061,-67.626241271,158.194061031
10161402.8485,-67.061639511,156.764669672
10164433.0909,-66.6500417731,156.384049546
10167463.3333,-65.999287562,154.804554274
10170493.5758,-65.579247633,154.344681918
10173523.8182,-65.0660531568,154.042101572
10176554.0606,-64.3877244276,153.517893984
10179584.303,-63.858089145,153.02075542
10182614.5455,-63.313653117,153.143235264
10185644.7879,-62.5770265992,152.897771405
10188675.0303,-61.9607330917,152.779983997
10191705.2727,-61.3962631082,153.20300991
10194735.5152,-60.7517285029,153.313007513
10197765.7576,-60.1012436999,153.982739838
10200796,-59.5261407158,154.526721058
10203826.2424,-58.961063066,155.182557085
10206856.4848,-58.4528179993,156.455778551
10209886.7273,-57.8447222779,157.288278618
10212916.9697,-57.4822686205,158.275292925
10215947.2121,-57.0663987035,159.405598301
10218977.4545,-56.8098209093,160.901662262
10222007.697,-56.2158617821,161.438876012
10225037.9394,-56.0437136172,163.207785231
10228068.1818,-55.7224061506,164.514704568
10231098.4242,-55.6308556877,166.171187125
10234128.6667,-55.368661302,167.955613877
10237158.9091,-55.0452722894,169.303167028
10240189.1515,-55.1658556524,170.930415196
10243219.3939,-54.9842335999,172.701083941
10246249.6364,-55.0246150416,174.174719364
10249279.8788,-54.8763176284,175.113587531
10252310.1212,-55.2007766507,176.833867851
10255340.3636,-55.2824521284,177.699905627
10258370.6061,-55.2842795742,179.608404945
10261400.8485,-55.2455688343,180.517178608
10264431.0909,-55.4563286156,181.579664837
10267461.3333,-55.7148923604,182.659461333
10270491.5758,-55.8364012515,183.969351552
10273521.8182,-55.9021501491,184.566284476
10276552.0606,-56.0706521656,185.181322354
10279582.303,-56.4705545075,186.124641744
10282612.5455,-56.4700253827,186.862858587
10285642.7879,-56.4947933552,187.149006218
10288673.0303,-56.6808813835,187.700165962
10291703.2727,-56.8780899537,188.690711729
10294733.5152,-56.9521062402,189.595271481
10297763.7576,-57.3060517435,189.709703417
10300794,-57.2579897262,190.35622575
10303824.2424,-57.4553993101,190.836305809
10306854.4848,-57.6882584603,191.37761839
10309884.7273,-57.7748915315,191.515103386
10312914.9697,-57.7426882195,192.101568076
10315945.2121,-58.0692271132,192.493421061
10318975.4545,-58.1905381629,193.47855736
10322005.697,-58.3364625303,193.845196349
10325035.9394,-58.5112223386,194.074108342
10328066.1818,-58.7658203032,194.667465409
10331096.4242,-58.7554649456,194.914261325
10334126.6667,-58.9280839697,195.427771658
10337156.9091,-59.0258523408,195.778438055
10340187.1515,-59.3016550949,195.757328362
10343217.3939,-59.4321153445,195.770140997
10346247.6364,-59.5200149315,196.084692683
10349277.8788,-59.7365343333,196.161759936
10352308.1212,-59.7946455676,196.195869337
10355338.3636,-59.8328065017,196.322524346
10358368.6061,-59.9877568994,196.781719604
10361398.8485,-59.9582535327,196.816370185
10364429.0909,-60.0040956954,197.29675966
10367459.3333,-60.2872464863,198.117814758
10370489.5758,-60.1714745329,198.857903468
10373519.8182,-60.3378090975,199.14726201
10376550.0606,-60.4484371969,199.972262187
10379580.303,-60.5890968382,200.402365777
10382610.5455,-60.7989107523,201.369535479
10385640.7879,-61.2138105732,201.560966106
10388671.0303,-61.2476357707,202.021596998
10391701.2727,-61.7753871382,202.150319449
10394731.5152,-62.0325229543,202.275699342
10397761.7576,-62.3420837214,202.358966978
10400792,-62.7294126217,202.499327106
10403822.2424,-63.0656624139,202.00319818
10406852.4848,-63.1018601725,201.666016632
10409882.7273,-63.4334989949,200.954772813
10412912.9697,-63.5733596822,200.889398687
10415943.2121,-63.8322302642,199.99108848
10418973.4545,-64.0716233284,199.81695733
10422003.697,-64.2452759914,198.894842157
10425033.9394,-64.3187212016,197.996018024
10428064.1818,-64.4273421835,197.399308982
10431094.4242,-64.4639850458,196.746012927
10434124.6667,-64.6133620571,195.913814713
10437154.9091,-64.6742867502,195.894116665
10440185.1515,-64.6659296536,194.855994953
10443215.3939,-64.5541686286,194.463991671
10446245.6364,-64.6041436467,193.634457537
10449275.8788,-64.6145966193,192.77031975
10452306.1212,-64.6783055035,192.566328346
10455336.3636,-64.4474741414,192.170164046
10458366.6061,-64.3558316135,191.515241569
10461396.8485,-64.274438315,191.153383438
10464427.0909,-64.0497306578,190.779988106
10467457.3333,-63.9589071073,190.417187091
10470487.5758,-63.8748748869,189.718764233
10473517.8182,-63.6565832153,189.939365547
10476548.0606,-63.626318489,189.772355629
10479578.303,-63.4471803444,189.566907596
10482608.5455,-63.1606250063,189.259245627
10485638.7879,-63.0912688488,189.139411731
10488669.0303,-62.8791403261,189.210529614
10491699.2727,-62.8638171424,189.362041864
10494729.5152,-62.5057992183,189.268383037
10497759.7576,-62.3053618959,189.391951758
10500790,-62.022389172,189.581793883
10503820.2424,-61.7575572857,189.532482924
10506850.4848,-61.579242898,189.912114208
10509880.7273,-61.2543316083,190.418057936
10512910.9697,-60.9126992426,190.758059288
10515941.2121,-60.7297001205,191.391754391
10518971.4545,-60.2575402894,192.348966475
10522001.697,-59.9233806301,193.301253117
10525031.9394,-59.5923462546,194.294606067
10528062.1818,-59.3055349595,196.239022712
10531092.4242,-59.1441915263,197.610933362
10534122.6667,-58.7807073573,199.150913856
10537152.9091,-58.5325248377,201.356076255
10540183.1515,-58.5478365022,203.839633924
10543213.3939,-58.6448659698,206.026093888
10546243.6364,-58.4967101156,208.807642998
10549273.8788,-58.5815579551,211.199416496
10552304.1212,-58.8840088611,213.485047464
10555334.3636,-59.1689696887,216.65458296
10558364.6061,-59.445817301,219.827178367
10561394.8485,-59.9329255703,222.378295247
10564425.0909,-60.3409953554,224.939620375
10567455.3333,-60.8849305919,226.912982057
10570485.5758,-61.7216116069,229.035183215
10573515.8182,-62.1343499943,231.949874559
10576546.0606,-63.0075425777,233.232200169
10579576.303,-63.7378496532,235.048948629
10582606.5455,-64.4881048292,235.953087675
10585636.7879,-65.2967820351,236.918261116
10588667.0303,-66.2505266232,236.671337816
10591697.2727,-67.0845118762,237.703270808
10594727.5152,-67.8886944556,237.933341821
10597757.7576,-68.6821935309,236.903843378
10600788,-69.5180060174,237.068950266
10603818.2424,-70.2579518867,235.658847998
10606848.4848,-70.9396387129,234.766933599
10609878.7273,-71.6022035472,233.579551439
10612908.9697,-72.2321589805,232.33063115
10615939.2121,-73.0277191061,230.733520131
10618969.4545,-73.4515579215,229.131861471
10621999.697,-73.949871478,227.499217401
10625029.9394,-74.4532777416,225.756178984
10628060.1818,-74.8596335034,223.942670495
10631090.4242,-75.2342003914,222.21329474
10634120.6667,-75.618689213,220.212840918
10637150.9091,-75.9830663556,218.516377661
10640181.1515,-76.2646124993,216.627414543
10643211.3939,-76.5292797973,214.402817757
10646241.6364,-76.6649750602,212.869353862
10649271.8788,-76.878214204,210.902468857
10652302.1212,-77.0966794678,208.921561749
10655332.3636,-77.1886585439,207.115658619
10658362.6061,-77.1559641697,205.516088568
10661392.8485,-77.2454880994,203.535598626
10664423.0909,-77.2666580125,202.133044949
10667453.3333,-77.1550161287,200.588376944
10670483.5758,-77.0682221006,199.281839939
10673513.8182,-76.9369870399,197.664488819
10676544.0606,-76.8948356474,196.438040326
10679574.303,-76.6895939224,195.149133719
10682604.5455,-76.5189749043,194.266354744
10685634.7879,-76.3788071743,192.980497784
10688665.0303,-76.1917076197,192.18235464
10691695.2727,-75.8769508588,191.622569417
10694725.5152,-75.6019838233,190.901446668
10697755.7576,-75.3804296082,190.691850276
10700786,-75.116803064,190.358476104
10703816.2424,-74.8632839129,190.090476934
10706846.4848,-74.7284626171,190.377403971
10709876.7273,-74.383072991,190.394154466
10712906.9697,-74.2376772896,190.629424602
10715937.2121,-74.017440556,191.214621208
10718967.4545,-73.9961269522,191.614035059
10721997.697,-73.8800381519,192.268589693
10725027.9394,-73.8018855022,193.007150096
10728058.1818,-73.81638715,193.524692213
10731088.4242,-73.870525706,194.224708648
10734118.6667,-74.0172392461,195.098443739
10737148.9091,-74.0765071403,195.341991008
10740179.1515,-74.2955085692,196.249946513
10743209.3939,-74.5808229109,196.614375998
10746239.6364,-74.7487472403,197.16701862
10749269.8788,-74.9572697279,197.41113992
10752300.1212,-75.2584842575,197.621367292
10755330.3636,-75.5612873362,197.748344999
10758360.6061,-75.8842364157,198.300806919
10761390.8485,-76.2318108417,197.837456959
10764421.0909,-76.5352139009,197.724449206
10767451.3333,-76.8044046028,197.452677224
10770481.5758,-77.106882396,197.278306088
10773511.8182,-77.441579471,196.579363597
10776542.0606,-77.7184952866,196.150855364
10779572.303,-78.0798879663,195.838362246
10782602.5455,-78.2864439249,194.888330453
10785632.7879,-78.4859349916,194.163497789
10788663.0303,-78.8105114451,193.749923305
10791693.2727,-78.921974274,192.801913286
10794723.5152,-79.1307094314,191.948006074
10797753.7576,-79.3323225024,191.110770323
10800784,-79.5492098785,190.216703528
10803814.2424,-79.7092887793,189.551951532
10806844.4848,-79.9431480045,188.708213987
